OrderID,Price,Quantity,ProductID,CustomerID
O6793,328,4,23-09-2017,I20,C149
O6794,336,5,25-09-2017,I20,C41
O6795,334,8,03-10-2017,I20,C146
O6796,324,9,06-10-2017,I24,C7
O6797,326,6,11-10-2017,I24,C171
O6798,428,10,14-10-2017,I20,C62
O6799,327,4,21-10-2017,I24,C111
O68,14300,36,03-03-2020,I87,C55
O680,1149,10,13-03-2020,I181,C42
O6800,377,9,26-10-2017,I20,C155
O6801,364,3,03-11-2017,I20,C200
O6802,342,3,05-11-2017,I20,C47
O6803,369,5,12-11-2017,I24,C53
O6804,390,7,17-11-2017,I20,C40
O6805,371,4,22-11-2017,I20,C88
O6806,366,9,01-12-2017,I20,C89
O6807,362,1,05-12-2017,I24,C144
O6808,356,8,07-12-2017,I20,C190
O6809,358,5,11-12-2017,I24,C63
O681,929,4,12-03-2020,I181,C63
O6810,383,8,14-12-2017,I24,C17
O6811,389,2,20-12-2017,I20,C147
O6812,397,1,24-12-2017,I24,C25
O6813,379,3,28-12-2017,I24,C61
O6814,382,4,07-01-2018,I20,C179
O6815,372,3,09-01-2018,I24,C94
O6816,418,5,12-01-2018,I24,C100
O6817,428,5,16-01-2018,I20,C106
O6818,416,3,20-01-2018,I24,C56
O6819,369,10,22-01-2018,I24,C54
O682,1087,9,21-03-2020,I33,C117
O6820,506,7,19-01-2018,I24,C97
O6821,431,8,27-01-2018,I24,C81
O6822,414,5,03-02-2018,I20,C199
O6823,533,8,05-02-2018,I20,C55
O6824,372,2,11-02-2018,I20,C164
O6825,427,10,13-02-2018,I24,C184
O6826,442,7,19-02-2018,I20,C166
O6827,435,1,23-02-2018,I24,C88
O6828,409,6,27-02-2018,I20,C156
O6829,450,2,03-03-2018,I20,C124
O683,1118,3,24-03-2020,I33,C149
O6830,413,9,07-03-2018,I20,C90
O6831,428,3,10-03-2018,I24,C195
O6832,454,3,15-03-2018,I20,C99
O6833,574,5,16-03-2018,I20,C200
O6834,437,4,19-03-2018,I20,C92
O6835,417,2,24-03-2018,I24,C67
O6836,445,3,27-03-2018,I24,C81
O6837,404,10,04-04-2018,I20,C90
O6838,440,6,09-04-2018,I24,C132
O6839,408,6,13-04-2018,I24,C50
O684,111,5,01-01-2017,I38,C85
O6840,429,3,16-04-2018,I24,C6
O6841,597,2,17-04-2018,I24,C35
O6842,450,2,25-04-2018,I20,C195
O6843,476,1,28-04-2018,I20,C89
O6844,468,1,03-05-2018,I24,C134
O6845,423,6,05-05-2018,I20,C167
O6846,420,6,09-05-2018,I20,C157
O6847,449,7,16-05-2018,I24,C35
O6848,453,7,18-05-2018,I24,C181
O6849,601,5,21-05-2018,I20,C146
O685,112,9,06-01-2017,I86,C2
O6850,426,9,27-05-2018,I20,C43
O6851,458,4,01-06-2018,I24,C60
O6852,443,6,03-06-2018,I24,C170
O6853,499,4,10-06-2018,I24,C196
O6854,460,7,12-06-2018,I24,C159
O6855,509,7,16-06-2018,I24,C199
O6856,515,10,18-06-2018,I24,C191
O6857,516,9,22-06-2018,I20,C168
O6858,641,4,22-06-2018,I24,C185
O6859,538,3,01-07-2018,I24,C102
O686,114,3,08-01-2017,I86,C18
O6860,449,1,07-07-2018,I24,C187
O6861,461,10,09-07-2018,I20,C10
O6862,529,2,13-07-2018,I20,C63
O6863,470,5,17-07-2018,I24,C20
O6864,455,2,19-07-2018,I20,C33
O6865,526,6,23-07-2018,I20,C106
O6866,497,5,27-07-2018,I24,C10
O6867,467,3,05-08-2018,I24,C5
O6868,516,1,11-08-2018,I24,C196
O6869,505,4,17-08-2018,I24,C110
O687,116,5,14-01-2017,I172,C193
O6870,463,2,22-08-2018,I20,C134
O6871,723,1,25-08-2018,I24,C103
O6872,573,10,03-09-2018,I20,C151
O6873,547,2,09-09-2018,I20,C15
O6874,474,9,14-09-2018,I20,C155
O6875,499,6,16-09-2018,I24,C175
O6876,747,4,16-09-2018,I20,C101
O6877,573,3,21-09-2018,I20,C13
O6878,579,5,27-09-2018,I24,C20
O6879,530,8,03-10-2018,I20,C39
O688,118,1,16-01-2017,I86,C190
O6880,588,1,05-10-2018,I20,C188
O6881,558,8,11-10-2018,I24,C22
O6882,559,10,15-10-2018,I20,C171
O6883,579,10,21-10-2018,I20,C32
O6884,506,10,25-10-2018,I24,C93
O6885,595,10,01-11-2018,I24,C14
O6886,597,7,05-11-2018,I20,C192
O6887,624,2,09-11-2018,I24,C190
O6888,712,4,12-11-2018,I24,C129
O6889,552,9,17-11-2018,I24,C195
O689,121,1,22-01-2017,I172,C152
O6890,557,3,22-11-2018,I20,C105
O6891,608,7,27-11-2018,I20,C115
O6892,530,6,01-12-2018,I20,C67
O6893,630,3,03-12-2018,I20,C185
O6894,580,7,07-12-2018,I24,C167
O6895,582,7,12-12-2018,I20,C65
O6896,522,5,14-12-2018,I20,C65
O6897,762,1,14-12-2018,I20,C181
O6898,639,10,18-12-2018,I20,C72
O6899,653,10,24-12-2018,I20,C126
O69,17850,1,02-17-2020,I20,C34
O690,123,7,26-01-2017,I172,C178
O6900,569,4,02-01-2019,I20,C87
O6901,621,8,05-01-2019,I24,C79
O6902,537,3,11-01-2019,I24,C110
O6903,816,9,17-01-2019,I24,C32
O6904,628,10,20-01-2019,I24,C60
O6905,627,7,23-01-2019,I20,C103
O6906,896,10,27-01-2019,I24,C12
O6907,581,8,01-02-2019,I24,C184
O6908,658,3,08-02-2019,I20,C111
O6909,564,5,11-02-2019,I20,C104
O691,126,9,01-02-2017,I172,C79
O6910,658,7,13-02-2019,I24,C135
O6911,556,9,18-02-2019,I24,C173
O6912,604,10,24-02-2019,I24,C118
O6913,591,5,26-02-2019,I24,C80
O6914,566,9,03-03-2019,I24,C4
O6915,664,2,06-03-2019,I20,C173
O6916,692,1,08-03-2019,I20,C59
O6917,651,4,10-03-2019,I24,C168
O6918,608,5,16-03-2019,I24,C7
O6919,859,3,21-03-2019,I24,C200
O692,127,1,04-02-2017,I86,C177
O6920,615,2,26-03-2019,I24,C27
O6921,688,8,28-03-2019,I20,C39
O6922,850,4,01-04-2019,I24,C47
O6923,580,9,06-04-2019,I20,C100
O6924,695,7,10-04-2019,I24,C107
O6925,854,1,13-04-2019,I24,C86
O6926,628,2,19-04-2019,I24,C60
O6927,686,6,21-04-2019,I20,C93
O6928,717,1,23-04-2019,I20,C96
O6929,660,1,26-04-2019,I24,C188
O693,134,2,11-02-2017,I172,C50
O6930,604,4,01-05-2019,I24,C5
O6931,687,2,07-05-2019,I24,C155
O6932,672,2,12-05-2019,I20,C179
O6933,727,8,17-05-2019,I24,C144
O6934,632,5,21-05-2019,I20,C44
O6935,673,7,25-05-2019,I24,C179
O6936,616,6,02-06-2019,I20,C93
O6937,921,3,06-06-2019,I20,C16
O6938,641,5,09-06-2019,I20,C10
O6939,611,2,12-06-2019,I24,C109
O694,134,1,14-02-2017,I38,C154
O6940,618,4,15-06-2019,I20,C123
O6941,762,6,20-06-2019,I20,C12
O6942,736,4,27-06-2019,I20,C3
O6943,634,6,03-07-2019,I20,C81
O6944,644,3,05-07-2019,I20,C118
O6945,1026,2,07-07-2019,I20,C32
O6946,642,5,11-07-2019,I20,C96
O6947,672,4,15-07-2019,I20,C164
O6948,723,8,18-07-2019,I24,C51
O6949,691,1,25-07-2019,I24,C179
O695,137,1,18-02-2017,I38,C15
O6950,713,7,04-08-2019,I24,C8
O6951,723,10,10-08-2019,I24,C171
O6952,660,10,14-08-2019,I20,C191
O6953,680,9,19-08-2019,I24,C131
O6954,729,8,23-08-2019,I20,C187
O6955,790,9,26-08-2019,I20,C159
O6956,1028,2,02-09-2019,I24,C171
O6957,734,4,09-09-2019,I20,C123
O6958,764,7,13-09-2019,I24,C150
O6959,670,3,17-09-2019,I24,C195
O696,144,7,23-02-2017,I38,C65
O6960,660,3,20-09-2019,I24,C140
O6961,681,10,22-09-2019,I20,C105
O6962,812,4,01-10-2019,I20,C51
O6963,741,9,07-10-2019,I20,C171
O6964,811,8,10-10-2019,I20,C105
O6965,696,4,15-10-2019,I20,C78
O6966,683,7,18-10-2019,I24,C51
O6967,695,3,23-10-2019,I24,C116
O6968,675,5,02-11-2019,I24,C79
O6969,775,10,07-11-2019,I20,C118
O697,146,10,02-03-2017,I38,C116
O6970,858,9,09-11-2019,I20,C174
O6971,704,4,13-11-2019,I24,C45
O6972,1006,2,14-11-2019,I24,C145
O6973,832,6,23-11-2019,I20,C53
O6974,785,4,26-11-2019,I24,C138
O6975,852,1,03-12-2019,I20,C74
O6976,700,3,06-12-2019,I20,C2
O6977,791,7,13-12-2019,I20,C107
O6978,804,4,17-12-2019,I24,C85
O6979,853,4,21-12-2019,I20,C107
O698,144,9,06-03-2017,I172,C81
O6980,767,6,26-12-2019,I20,C12
O6981,804,1,05-01-2020,I20,C93
O6982,717,3,07-01-2020,I20,C1
O6983,789,8,10-01-2020,I24,C71
O6984,711,3,16-01-2020,I24,C55
O6985,810,10,18-01-2020,I24,C52
O6986,816,5,21-01-2020,I20,C194
O6987,856,8,28-01-2020,I24,C72
O6988,882,6,02-02-2020,I24,C178
O6989,789,6,07-02-2020,I24,C135
O699,154,6,12-03-2017,I38,C165
O6990,872,3,10-02-2020,I24,C81
O6991,1222,6,11-02-2020,I24,C139
O6992,768,3,16-02-2020,I24,C139
O6993,815,6,21-02-2020,I20,C86
O6994,760,10,26-02-2020,I24,C77
O6995,830,3,28-02-2020,I24,C85
O6996,766,6,07-03-2020,I24,C64
O6997,807,1,12-03-2020,I20,C12
O6998,772,5,14-03-2020,I24,C22
O6999,873,9,17-03-2020,I20,C20
O70,10300,49,03-12-2020,I31,C140
O700,127,3,13-03-2017,I86,C113
O7000,864,3,21-03-2020,I24,C133
O7001,1196,3,22-03-2020,I24,C172
O7002,160,2,01-01-2017,I185,C2
O7003,162,9,03-01-2017,I78,C20
O7004,165,8,08-01-2017,I185,C98
O7005,167,6,11-01-2017,I78,C185
O7006,170,9,16-01-2017,I41,C39
O7007,167,8,18-01-2017,I78,C93
O7008,170,10,23-01-2017,I165,C8
O7009,169,2,28-01-2017,I41,C107
O701,149,4,16-03-2017,I86,C134
O7010,174,4,04-02-2017,I165,C183
O7011,175,4,06-02-2017,I185,C125
O7012,180,7,13-02-2017,I185,C24
O7013,180,10,17-02-2017,I78,C112
O7014,189,2,21-02-2017,I185,C196
O7015,186,1,26-02-2017,I185,C79
O7016,195,7,03-03-2017,I78,C130
O7017,199,6,10-03-2017,I41,C193
O7018,194,6,10-03-2017,I78,C60
O7019,205,6,18-03-2017,I41,C42
O702,146,6,20-03-2017,I86,C16
O7020,193,6,22-03-2017,I185,C9
O7021,204,1,28-03-2017,I41,C7
O7022,204,10,05-04-2017,I78,C57
O7023,211,8,09-04-2017,I41,C124
O7024,219,10,14-04-2017,I185,C72
O7025,222,1,17-04-2017,I185,C18
O7026,205,8,20-04-2017,I41,C59
O7027,222,9,22-04-2017,I41,C108
O7028,227,3,01-05-2017,I165,C84
O7029,213,5,03-05-2017,I78,C72
O703,153,6,27-03-2017,I172,C161
O7030,228,3,06-05-2017,I78,C187
O7031,230,4,09-05-2017,I165,C78
O7032,232,9,14-05-2017,I185,C105
O7033,238,2,20-05-2017,I78,C121
O7034,233,5,25-05-2017,I78,C23
O7035,242,8,02-06-2017,I165,C183
O7036,233,3,05-06-2017,I41,C198
O7037,237,7,09-06-2017,I78,C99
O7038,239,9,15-06-2017,I41,C141
O7039,229,4,18-06-2017,I78,C170
O704,152,10,03-04-2017,I172,C27
O7040,255,7,22-06-2017,I41,C34
O7041,255,1,27-06-2017,I78,C130
O7042,270,6,06-07-2017,I41,C51
O7043,236,4,08-07-2017,I165,C51
O7044,239,7,14-07-2017,I78,C18
O7045,258,4,20-07-2017,I165,C35
O7046,254,5,26-07-2017,I41,C138
O7047,267,8,05-08-2017,I165,C163
O7048,258,1,10-08-2017,I165,C86
O7049,253,10,15-08-2017,I165,C92
O705,164,4,07-04-2017,I86,C117
O7050,253,5,21-08-2017,I165,C11
O7051,257,1,28-08-2017,I185,C152
O7052,274,10,05-09-2017,I41,C119
O7053,269,3,08-09-2017,I41,C84
O7054,309,10,13-09-2017,I165,C189
O7055,247,2,11-09-2017,I41,C143
O7056,302,3,21-09-2017,I185,C106
O7057,312,2,24-09-2017,I185,C34
O7058,276,1,01-10-2017,I185,C63
O7059,302,2,03-10-2017,I165,C80
O706,166,7,10-04-2017,I172,C78
O7060,293,3,06-10-2017,I41,C60
O7061,294,10,11-10-2017,I165,C18
O7062,282,4,17-10-2017,I185,C142
O7063,277,1,19-10-2017,I185,C156
O7064,330,4,23-10-2017,I165,C78
O7065,305,1,02-11-2017,I41,C64
O7066,334,4,05-11-2017,I41,C144
O7067,339,7,11-11-2017,I185,C103
O7068,308,7,18-11-2017,I185,C146
O7069,300,8,23-11-2017,I165,C53
O707,165,4,14-04-2017,I172,C22
O7070,327,7,28-11-2017,I41,C191
O7071,320,5,07-12-2017,I185,C149
O7072,337,10,10-12-2017,I185,C15
O7073,288,5,08-12-2017,I41,C49
O7074,310,6,16-12-2017,I78,C68
O7075,333,10,19-12-2017,I41,C81
O7076,312,8,23-12-2017,I78,C17
O7077,346,6,25-12-2017,I185,C18
O7078,360,3,28-12-2017,I165,C100
O7079,366,2,05-01-2018,I165,C24
O708,160,6,19-04-2017,I38,C104
O7080,323,4,12-01-2018,I78,C160
O7081,351,5,16-01-2018,I41,C60
O7082,328,2,19-01-2018,I41,C95
O7083,321,4,23-01-2018,I41,C112
O7084,349,10,26-01-2018,I78,C11
O7085,325,3,01-02-2018,I78,C56
O7086,375,8,03-02-2018,I41,C80
O7087,375,9,10-02-2018,I78,C47
O7088,326,9,15-02-2018,I41,C130
O7089,370,6,22-02-2018,I78,C177
O709,170,10,23-04-2017,I86,C179
O7090,384,10,27-02-2018,I78,C20
O7091,377,5,04-03-2018,I185,C119
O7092,407,7,09-03-2018,I185,C110
O7093,401,10,15-03-2018,I41,C51
O7094,380,9,22-03-2018,I41,C189
O7095,350,5,01-04-2018,I165,C137
O7096,342,4,03-04-2018,I41,C95
O7097,361,1,08-04-2018,I165,C6
O7098,361,2,11-04-2018,I78,C94
O7099,389,6,15-04-2018,I185,C27
O71,6700,15,03-13-2020,I106,C97
O710,174,9,01-05-2017,I86,C179
O7100,374,8,17-04-2018,I78,C198
O7101,355,1,22-04-2018,I185,C108
O7102,420,3,25-04-2018,I165,C2
O7103,358,1,04-05-2018,I185,C154
O7104,395,5,10-05-2018,I165,C74
O7105,431,1,13-05-2018,I165,C78
O7106,420,7,16-05-2018,I78,C20
O7107,431,10,20-05-2018,I165,C10
O7108,362,4,23-05-2018,I41,C98
O7109,375,10,02-06-2018,I78,C197
O711,187,4,03-05-2017,I172,C23
O7110,413,2,07-06-2018,I41,C34
O7111,376,5,09-06-2018,I41,C26
O7112,347,1,10-06-2018,I165,C111
O7113,422,9,15-06-2018,I185,C190
O7114,415,9,18-06-2018,I41,C161
O7115,468,6,25-06-2018,I185,C160
O7116,456,9,28-06-2018,I165,C109
O7117,479,3,05-07-2018,I185,C101
O7118,457,4,08-07-2018,I41,C175
O7119,392,6,10-07-2018,I185,C30
O712,187,10,06-05-2017,I172,C17
O7120,392,4,14-07-2018,I78,C139
O7121,430,10,21-07-2018,I185,C20
O7122,450,9,24-07-2018,I185,C148
O7123,388,10,27-07-2018,I41,C200
O7124,425,8,03-08-2018,I78,C77
O7125,416,10,07-08-2018,I41,C115
O7126,441,7,13-08-2018,I41,C131
O7127,489,6,20-08-2018,I165,C123
O7128,490,10,27-08-2018,I185,C62
O7129,467,5,03-09-2018,I165,C93
O713,188,8,09-05-2017,I38,C117
O7130,403,7,07-09-2018,I185,C111
O7131,517,7,13-09-2018,I165,C177
O7132,349,8,19-09-2018,I41,C79
O7133,445,10,21-09-2018,I41,C35
O7134,457,3,26-09-2018,I165,C77
O7135,490,10,04-10-2018,I78,C169
O7136,459,9,07-10-2018,I41,C33
O7137,483,4,09-10-2018,I41,C47
O7138,468,8,16-10-2018,I41,C193
O7139,430,9,18-10-2018,I41,C131
O714,182,4,15-05-2017,I38,C84
O7140,481,3,25-10-2018,I165,C140
O7141,470,1,01-11-2018,I165,C70
O7142,439,1,06-11-2018,I78,C51
O7143,454,4,13-11-2018,I78,C198
O7144,481,10,18-11-2018,I165,C165
O7145,490,2,25-11-2018,I185,C17
O7146,564,9,28-11-2018,I165,C38
O7147,496,9,07-12-2018,I41,C82
O7148,548,6,12-12-2018,I78,C114
O7149,368,8,13-12-2018,I165,C30
O715,178,8,21-05-2017,I38,C71
O7150,562,10,20-12-2018,I78,C36
O7151,458,6,22-12-2018,I165,C98
O7152,563,2,24-12-2018,I165,C79
O7153,555,2,28-12-2018,I78,C63
O7154,480,5,07-01-2019,I41,C129
O7155,530,6,09-01-2019,I41,C169
O7156,539,4,13-01-2019,I78,C198
O7157,482,7,20-01-2019,I41,C26
O7158,498,7,22-01-2019,I165,C187
O7159,549,2,01-02-2019,I41,C160
O716,174,3,24-05-2017,I172,C167
O7160,574,8,03-02-2019,I165,C122
O7161,555,7,09-02-2019,I41,C89
O7162,510,2,14-02-2019,I165,C193
O7163,470,3,18-02-2019,I165,C123
O7164,536,6,18-02-2019,I41,C98
O7165,555,7,24-02-2019,I78,C96
O7166,555,1,03-03-2019,I165,C114
O7167,536,5,05-03-2019,I41,C73
O7168,615,3,09-03-2019,I78,C159
O7169,536,6,14-03-2019,I41,C27
O717,140,3,25-05-2017,I172,C167
O7170,509,10,20-03-2019,I78,C100
O7171,535,3,26-03-2019,I78,C133
O7172,510,10,02-04-2019,I41,C170
O7173,576,10,06-04-2019,I41,C55
O7174,627,2,10-04-2019,I185,C37
O7175,423,1,12-04-2019,I78,C29
O7176,620,5,17-04-2019,I78,C75
O7177,522,1,23-04-2019,I78,C115
O7178,621,10,26-04-2019,I165,C144
O7179,553,10,28-04-2019,I185,C65
O718,194,7,03-06-2017,I38,C147
O7180,499,10,04-05-2019,I78,C164
O7181,567,9,11-05-2019,I41,C23
O7182,661,4,14-05-2019,I165,C167
O7183,521,9,11-05-2019,I165,C165
O7184,605,8,20-05-2019,I78,C62
O7185,557,9,23-05-2019,I165,C73
O7186,646,4,02-06-2019,I78,C170
O7187,588,10,07-06-2019,I165,C125
O7188,638,1,14-06-2019,I41,C156
O7189,550,4,21-06-2019,I41,C25
O719,179,9,07-06-2017,I86,C188
O7190,550,5,25-06-2019,I165,C46
O7191,629,1,02-07-2019,I185,C23
O7192,690,10,05-07-2019,I41,C33
O7193,615,1,12-07-2019,I185,C177
O7194,663,1,14-07-2019,I185,C96
O7195,657,3,17-07-2019,I41,C163
O7196,582,3,24-07-2019,I185,C63
O7197,596,7,01-08-2019,I185,C189
O7198,708,3,08-08-2019,I185,C171
O7199,540,8,14-08-2019,I165,C18
O72,23850,6,02-19-2020,I4,C9
O720,192,2,14-06-2017,I86,C189
O7200,689,1,21-08-2019,I41,C17
O7201,666,1,26-08-2019,I41,C157
O7202,706,1,05-09-2019,I41,C166
O7203,623,9,09-09-2019,I41,C146
O7204,648,3,12-09-2019,I41,C37
O7205,598,10,17-09-2019,I165,C124
O7206,691,3,19-09-2019,I78,C169
O7207,578,1,26-09-2019,I165,C4
O7208,688,4,03-10-2019,I185,C168
O7209,648,1,09-10-2019,I165,C126
O721,209,2,17-06-2017,I86,C173
O7210,745,4,14-10-2019,I185,C20
O7211,670,1,21-10-2019,I78,C13
O7212,456,3,24-10-2019,I78,C46
O7213,599,5,03-11-2019,I185,C109
O7214,598,10,07-11-2019,I41,C168
O7215,577,7,10-11-2019,I78,C132
O7216,729,1,16-11-2019,I41,C88
O7217,746,2,20-11-2019,I78,C192
O7218,716,6,25-11-2019,I78,C32
O7219,618,4,03-12-2019,I185,C54
O722,210,10,23-06-2017,I38,C180
O7220,706,8,09-12-2019,I185,C96
O7221,618,10,16-12-2019,I41,C183
O7222,593,10,18-12-2019,I185,C200
O7223,643,3,24-12-2019,I185,C7
O7224,728,1,03-01-2020,I78,C23
O7225,733,2,06-01-2020,I185,C67
O7226,655,5,11-01-2020,I78,C105
O7227,688,4,16-01-2020,I78,C148
O7228,800,10,19-01-2020,I41,C63
O7229,602,4,23-01-2020,I78,C38
O723,140,4,25-06-2017,I86,C131
O7230,733,4,02-02-2020,I165,C84
O7231,651,1,05-02-2020,I185,C163
O7232,770,6,11-02-2020,I165,C43
O7233,691,7,12-02-2020,I78,C29
O7234,641,10,18-02-2020,I165,C22
O7235,697,3,19-02-2020,I185,C17
O7236,818,9,25-02-2020,I165,C102
O7237,798,1,04-03-2020,I78,C118
O7238,512,8,05-03-2020,I41,C147
O7239,758,8,09-03-2020,I78,C189
O724,215,4,04-07-2017,I86,C130
O7240,749,10,12-03-2020,I165,C133
O7241,590,5,12-03-2020,I185,C161
O7242,791,4,21-03-2020,I185,C41
O7243,765,3,23-03-2020,I185,C72
O7244,316,5,01-01-2017,I123,C108
O7245,318,6,06-01-2017,I123,C137
O7246,320,7,09-01-2017,I123,C194
O7247,321,3,13-01-2017,I176,C193
O7248,325,2,18-01-2017,I176,C194
O7249,319,6,16-01-2017,I176,C39
O725,215,3,06-07-2017,I38,C141
O7250,330,8,24-01-2017,I123,C30
O7251,323,3,01-02-2017,I176,C115
O7252,334,10,07-02-2017,I123,C99
O7253,334,9,10-02-2017,I123,C11
O7254,340,2,14-02-2017,I176,C46
O7255,336,8,20-02-2017,I176,C127
O7256,344,1,23-02-2017,I176,C176
O7257,342,9,25-02-2017,I123,C164
O7258,340,5,01-03-2017,I123,C192
O7259,346,5,05-03-2017,I123,C61
O726,228,6,13-07-2017,I38,C162
O7260,349,4,09-03-2017,I176,C97
O7261,345,7,11-03-2017,I176,C47
O7262,351,9,16-03-2017,I123,C43
O7263,356,7,18-03-2017,I123,C14
O7264,333,5,22-03-2017,I176,C5
O7265,353,3,28-03-2017,I176,C182
O7266,359,8,02-04-2017,I176,C9
O7267,329,6,03-04-2017,I123,C53
O7268,361,8,11-04-2017,I123,C75
O7269,374,2,18-04-2017,I176,C82
O727,222,2,18-07-2017,I172,C68
O7270,380,9,25-04-2017,I123,C14
O7271,375,6,02-05-2017,I123,C154
O7272,387,5,04-05-2017,I123,C79
O7273,369,8,06-05-2017,I123,C106
O7274,380,6,10-05-2017,I176,C7
O7275,387,8,13-05-2017,I123,C87
O7276,395,2,19-05-2017,I123,C167
O7277,388,2,22-05-2017,I176,C12
O7278,398,10,27-05-2017,I123,C75
O7279,398,6,05-06-2017,I176,C8
O728,159,3,20-07-2017,I38,C108
O7280,382,1,11-06-2017,I123,C2
O7281,399,3,18-06-2017,I123,C51
O7282,364,2,15-06-2017,I123,C90
O7283,394,5,24-06-2017,I123,C112
O7284,342,2,28-06-2017,I176,C105
O7285,390,3,04-07-2017,I176,C122
O7286,426,7,09-07-2017,I176,C89
O7287,430,2,15-07-2017,I176,C125
O7288,398,7,20-07-2017,I123,C141
O7289,414,5,27-07-2017,I123,C67
O729,222,10,25-07-2017,I172,C150
O7290,421,1,01-08-2017,I123,C157
O7291,431,5,08-08-2017,I176,C50
O7292,364,4,09-08-2017,I176,C118
O7293,441,8,17-08-2017,I123,C136
O7294,415,2,23-08-2017,I123,C120
O7295,429,4,26-08-2017,I176,C70
O7296,457,7,04-09-2017,I176,C194
O7297,462,2,08-09-2017,I176,C51
O7298,462,10,10-09-2017,I123,C17
O7299,392,7,12-09-2017,I176,C180
O73,21150,1,02-16-2020,I30,C3
O730,217,9,03-08-2017,I38,C44
O7300,457,8,20-09-2017,I176,C155
O7301,386,4,25-09-2017,I123,C116
O7302,467,2,02-10-2017,I176,C136
O7303,438,4,05-10-2017,I176,C70
O7304,458,6,09-10-2017,I176,C180
O7305,481,4,14-10-2017,I176,C31
O7306,438,5,20-10-2017,I123,C63
O7307,467,10,24-10-2017,I176,C119
O7308,489,6,02-11-2017,I176,C156
O7309,442,2,04-11-2017,I123,C47
O731,236,4,08-08-2017,I172,C14
O7310,468,6,06-11-2017,I176,C187
O7311,450,8,13-11-2017,I123,C1
O7312,499,10,15-11-2017,I123,C161
O7313,466,8,22-11-2017,I176,C121
O7314,450,9,25-11-2017,I123,C90
O7315,468,7,27-11-2017,I176,C62
O7316,399,9,01-12-2017,I123,C170
O7317,482,8,06-12-2017,I176,C168
O7318,498,5,08-12-2017,I123,C94
O7319,394,10,10-12-2017,I176,C47
O732,241,10,12-08-2017,I172,C160
O7320,518,1,17-12-2017,I123,C7
O7321,460,10,21-12-2017,I176,C141
O7322,495,3,28-12-2017,I123,C15
O7323,519,4,02-01-2018,I123,C101
O7324,412,9,01-01-2018,I176,C184
O7325,464,10,08-01-2018,I123,C50
O7326,473,1,13-01-2018,I123,C85
O7327,503,1,15-01-2018,I123,C70
O7328,471,8,17-01-2018,I123,C160
O7329,539,7,20-01-2018,I123,C114
O733,223,1,17-08-2017,I172,C131
O7330,443,10,20-01-2018,I176,C149
O7331,538,4,25-01-2018,I123,C177
O7332,481,2,28-01-2018,I123,C158
O7333,542,7,03-02-2018,I123,C91
O7334,460,8,03-02-2018,I123,C181
O7335,478,10,08-02-2018,I123,C50
O7336,511,6,10-02-2018,I176,C3
O7337,525,5,15-02-2018,I176,C97
O7338,489,3,19-02-2018,I123,C45
O7339,493,1,23-02-2018,I176,C193
O734,251,9,22-08-2017,I86,C188
O7340,541,1,27-02-2018,I176,C90
O7341,549,2,02-03-2018,I176,C4
O7342,547,9,04-03-2018,I176,C113
O7343,514,8,06-03-2018,I176,C52
O7344,454,1,06-03-2018,I123,C96
O7345,514,8,10-03-2018,I176,C153
O7346,565,3,16-03-2018,I176,C50
O7347,544,3,23-03-2018,I123,C63
O7348,526,3,27-03-2018,I176,C155
O7349,526,4,01-04-2018,I123,C1
O735,223,1,26-08-2017,I172,C179
O7350,583,4,07-04-2018,I176,C143
O7351,536,4,09-04-2018,I123,C69
O7352,587,8,13-04-2018,I176,C76
O7353,579,6,16-04-2018,I176,C7
O7354,534,3,23-04-2018,I123,C146
O7355,530,5,27-04-2018,I176,C29
O7356,528,4,05-05-2018,I123,C144
O7357,426,4,08-05-2018,I123,C54
O7358,538,2,15-05-2018,I123,C159
O7359,610,6,20-05-2018,I123,C37
O736,226,3,01-09-2017,I172,C31
O7360,451,1,21-05-2018,I123,C66
O7361,541,6,23-05-2018,I123,C145
O7362,553,9,27-05-2018,I176,C163
O7363,607,1,06-06-2018,I123,C101
O7364,556,6,10-06-2018,I123,C79
O7365,555,10,17-06-2018,I176,C24
O7366,618,4,21-06-2018,I123,C86
O7367,581,9,25-06-2018,I176,C101
O7368,544,7,03-07-2018,I176,C178
O7369,582,9,08-07-2018,I123,C156
O737,217,6,03-09-2017,I38,C197
O7370,569,8,13-07-2018,I123,C66
O7371,587,8,15-07-2018,I176,C138
O7372,542,9,17-07-2018,I176,C94
O7373,612,1,24-07-2018,I123,C16
O7374,583,9,27-07-2018,I123,C184
O7375,631,1,03-08-2018,I123,C140
O7376,583,9,10-08-2018,I123,C59
O7377,656,6,14-08-2018,I176,C132
O7378,630,9,20-08-2018,I176,C76
O7379,576,6,22-08-2018,I176,C147
O738,242,10,05-09-2017,I86,C148
O7380,496,7,25-08-2018,I123,C159
O7381,667,5,02-09-2018,I176,C48
O7382,598,3,07-09-2018,I123,C71
O7383,668,9,13-09-2018,I176,C22
O7384,482,5,19-09-2018,I123,C165
O7385,619,9,24-09-2018,I176,C128
O7386,632,5,27-09-2018,I123,C123
O7387,627,7,06-10-2018,I123,C53
O7388,663,1,11-10-2018,I176,C45
O7389,630,9,13-10-2018,I123,C168
O739,229,10,12-09-2017,I38,C124
O7390,701,1,20-10-2018,I176,C151
O7391,698,8,23-10-2018,I123,C86
O7392,647,5,27-10-2018,I123,C99
O7393,558,6,28-10-2018,I123,C94
O7394,658,6,08-11-2018,I123,C147
