Product_ReviewID,ProductID,Review,CustomerID,Rating
V652,I63,Nesciunt corrupti temporibus dolores.,C32,4.31
V653,I56,Aut sequi cumque accusamus dolores.,C32,4.28
V654,I40,Consequatur odit corporis dolore aperiam aliquid.,C32,3.32
V655,I67,Aut iure voluptas laborum esse laborum quibusdam omnis.,C32,4.04
V656,I66,Vel eius alias distinctio voluptates in.,C32,4.68
V657,I22,Excepturi ex cupiditate amet cupiditate.,C32,4.94
V658,I35,Doloremque odio laboriosam perspiciatis eos.,C32,2.55
V659,I22,Veritatis aperiam ipsam eveniet quas laudantium dicta.,C32,4.65
V66,I4,A maiores commodi harum dolorum quod eveniet praesentium.,C26,2.00
V660,I51,Eaque ex earum eaque.,C32,4.02
V661,I51,Hic ex ipsam quos sint.,C32,4.02
V662,I64,Sunt eum cum.,C32,4.32
V663,I55,Sed aperiam saepe quae molestiae minima.,C32,3.99
V664,I32,Magni dignissimos recusandae quae commodi repudiandae maiores.,C32,3.95
V665,I48,Facilis iste veniam quis quae doloremque quia.,C33,2.44
V666,I24,Consequatur consequuntur illo quibusdam.,C33,3.13
V667,I38,Laboriosam labore aspernatur iste placeat illum.,C33,2.51
V668,I22,Consequatur voluptatibus assumenda nihil repudiandae.,C33,3.08
V669,I23,Vero numquam magni eveniet.,C33,2.15
V67,I154,Autem temporibus ex magnam.,C117,2.00
V670,I44,Reprehenderit minima architecto itaque ullam aut officiis.,C33,4.71
V671,I29,Ratione nisi eum error eligendi non eveniet ullam.,C33,4.68
V672,I59,Officiis deserunt molestiae voluptatum voluptatum.,C33,2.83
V673,I56,Qui minima corporis dolore deserunt incidunt aperiam.,C33,2.29
V674,I29,Dolore quisquam aliquam accusantium nesciunt suscipit quas.,C33,1.35
V675,I29,Ipsam assumenda maxime beatae eveniet laudantium in.,C33,2.09
V676,I27,Quasi minima ad ipsum autem totam.,C33,1.07
V677,I44,Aliquam excepturi omnis dolorum sint deleniti laboriosam.,C33,2.67
V678,I51,Ipsam possimus nulla laboriosam unde.,C33,4.62
V679,I69,Necessitatibus temporibus totam doloremque.,C33,2.62
V68,I167,Iure magnam dignissimos voluptates cumque.,C142,3.00
V680,I40,Explicabo perspiciatis repellendus commodi laborum.,C33,5.00
V681,I54,Quod accusamus libero voluptas facilis autem minima.,C33,2.75
V682,I62,Sapiente quae debitis ea cumque facilis necessitatibus.,C33,3.54
V683,I45,At aut iste ab.,C33,4.23
V684,I57,Aut at incidunt labore.,C33,3.32
V685,I66,Occaecati libero vero quos amet occaecati.,C33,1.62
V686,I57,Ad cum rerum accusamus tempore odit quidem minima.,C34,1.45
V687,I26,Officia sapiente porro.,C34,5.00
V688,I43,Magni facilis provident eos natus quidem.,C34,2.14
V689,I33,Provident numquam perferendis adipisci temporibus rem harum.,C34,4.99
V69,I60,Magni eius provident.,C109,5.00
V690,I20,Voluptatibus laudantium delectus eos minus voluptatem.,C34,4.67
V691,I53,Suscipit expedita temporibus.,C34,3.11
V692,I63,Accusamus neque dicta iste sed natus eveniet.,C34,4.89
V693,I34,Amet et dolorem expedita voluptates.,C34,4.67
V694,I70,Dolor quibusdam ipsa dolor.,C34,2.92
V695,I59,Laudantium quo vero tempore eveniet soluta tempore.,C34,4.34
V696,I66,Necessitatibus error aut esse dicta quasi voluptas.,C35,3.94
V697,I62,Aspernatur at officia.,C35,2.82
V698,I32,Ullam aliquid ea.,C35,1.11
V699,I41,Corporis numquam tempore odit repellat quod quasi.,C35,3.40
V7,I187,Unde itaque iure provident et architecto.,C57,2.00
V70,I22,Ipsa fugit in culpa.,C122,2.00
V700,I58,Reiciendis beatae magnam sunt.,C35,2.29
V701,I63,Et vel vero ad ducimus minus iure.,C35,1.85
V702,I48,Distinctio nobis vitae enim possimus.,C35,2.95
V703,I54,Illo fuga placeat.,C35,1.41
V704,I26,Omnis veniam dolorum repudiandae architecto quia maxime.,C35,4.26
V705,I68,Delectus saepe culpa sint nobis.,C35,1.68
V706,I58,Earum expedita eligendi dolor fugiat aperiam dolor.,C35,3.75
V707,I52,Praesentium sequi minus est.,C35,1.01
V708,I27,Labore maiores laudantium eaque esse voluptates.,C35,4.18
V709,I36,Illum modi ab repellendus.,C35,4.66
V71,I178,Nulla cum distinctio enim.,C82,5.00
V710,I54,Laboriosam sunt est eveniet officiis.,C35,1.82
V711,I54,Quisquam doloremque quod.,C35,2.61
V712,I52,Perspiciatis sequi nam autem.,C35,1.95
V713,I54,Sit tempore consectetur et nobis molestias.,C35,3.19
V714,I39,Voluptate necessitatibus culpa eaque nobis soluta tempore eveniet.,C35,1.29
V715,I33,Magni nemo exercitationem est autem.,C35,1.72
V716,I49,Beatae doloremque cumque molestiae quam quae vel.,C35,3.11
V717,I63,Repudiandae impedit aut quae facere.,C35,3.44
V718,I41,Nulla non voluptate incidunt nemo.,C35,4.78
V719,I20,Officia ipsam ipsum consequatur ipsa maiores accusantium.,C35,2.89
V72,I25,Perspiciatis aperiam deserunt error totam.,C170,5.00
V720,I66,Blanditiis repudiandae eos.,C36,3.46
V721,I26,Esse eligendi voluptatum eius eius et doloremque.,C36,1.02
V722,I20,Corrupti incidunt eos minima.,C36,1.15
V723,I69,Non fugiat maiores.,C36,4.89
V724,I24,Consequatur odit excepturi cupiditate nisi velit.,C36,2.01
V725,I29,Veniam ipsum unde repudiandae maxime.,C36,3.45
V726,I28,Reiciendis laboriosam omnis magnam fugiat impedit eius.,C36,4.11
V727,I40,Natus nemo saepe ab odit suscipit molestias.,C36,1.00
V728,I61,Facere eum veritatis fugit ullam harum.,C36,1.80
V729,I55,Recusandae amet nobis.,C36,1.69
V73,I34,Tempore dolores ex recusandae nisi repellat vitae.,C149,5.00
V730,I44,At facere porro vitae.,C36,4.16
V731,I51,Quas eligendi animi facere error minus a tempore.,C36,1.87
V732,I28,Illo fugit placeat officiis quisquam deleniti quidem.,C36,2.79
V733,I69,Eligendi distinctio beatae.,C36,4.85
V734,I44,Repellat aliquam doloremque laudantium magnam maiores itaque.,C36,3.08
V735,I51,Maiores magnam fugit laborum velit facilis minima culpa.,C36,4.03
V736,I20,Fugiat eius dignissimos hic.,C37,2.17
V737,I20,Molestias veniam explicabo officiis.,C37,3.64
V738,I35,Reprehenderit nesciunt eveniet esse laborum.,C37,3.36
V739,I36,Voluptatem mollitia maiores porro aperiam impedit.,C37,1.57
V74,I140,Aperiam doloremque deserunt non eaque dolor omnis dolores.,C180,1.00
V740,I36,Blanditiis dignissimos vero dignissimos corrupti repudiandae officiis labore.,C37,2.90
V741,I26,Sint temporibus voluptas reiciendis deserunt ullam.,C37,4.81
V742,I45,Possimus aliquid laboriosam qui quas incidunt.,C37,3.50
V743,I57,Alias dolores itaque inventore a maxime.,C37,3.96
V744,I34,Velit dolorem eius fugiat facilis illum cumque consectetur.,C37,3.68
V745,I69,Impedit rerum consectetur odit velit accusantium numquam.,C37,2.60
V746,I38,Vel aspernatur officiis molestias corrupti.,C37,1.40
V747,I45,Porro nam in provident possimus sequi.,C38,4.35
V748,I26,Earum dignissimos laudantium cumque deleniti.,C38,4.55
V749,I37,Saepe aspernatur provident esse sequi magnam modi.,C38,2.59
V75,I168,Doloremque sint dolores laboriosam error.,C9,4.00
V750,I44,Quisquam illum minima.,C38,4.62
V751,I36,Odio totam eveniet veritatis omnis assumenda incidunt.,C38,4.51
V752,I56,Magnam maxime error vel pariatur fuga.,C38,2.36
V753,I35,Nisi iste assumenda cum adipisci corporis.,C38,4.96
V754,I27,Tempore quis accusantium sint sapiente.,C38,1.80
V755,I30,Illo aliquid et cum ab.,C38,4.99
V756,I69,Sapiente libero nemo neque.,C38,3.10
V757,I58,Excepturi velit asperiores.,C38,3.40
V758,I36,A sunt minima aliquam molestias iste.,C38,1.85
V759,I20,Quasi nostrum voluptatibus enim.,C38,2.79
V76,I175,Veniam quaerat maxime necessitatibus quisquam quaerat.,C82,5.00
V760,I69,Corrupti provident voluptatibus sit.,C38,3.16
V761,I55,Ullam rerum repellat iure quae odit.,C38,4.60
V762,I39,Eius quas neque quas perferendis nulla illum.,C38,3.32
V763,I38,Eius soluta nam.,C39,1.66
V764,I38,Blanditiis modi quas recusandae fugiat commodi quibusdam.,C39,3.70
V765,I22,Quisquam quae minus aspernatur aliquid est sint.,C39,2.05
V766,I48,In asperiores vitae quaerat.,C39,1.12
V767,I38,Libero ad dicta deleniti.,C39,1.19
V768,I51,Dolor eum cupiditate necessitatibus repellat.,C39,1.99
V769,I62,Quis dolor provident possimus repudiandae.,C39,2.35
V77,I10,Delectus expedita voluptatibus.,C186,1.00
V770,I65,Maiores placeat reprehenderit quod.,C39,2.81
V771,I25,Excepturi est iste explicabo.,C39,1.80
V772,I24,Blanditiis dicta aliquam.,C39,4.10
V773,I21,A corrupti quas provident hic quia molestias quasi.,C39,2.09
V774,I58,Iusto odio quidem accusamus quis repellendus.,C39,4.27
V775,I54,Quos porro ratione sunt vero corrupti dolores.,C39,2.85
V776,I21,Voluptate modi itaque quae magnam nesciunt.,C39,2.72
V777,I60,Fuga nam accusamus quidem excepturi.,C39,2.93
V778,I37,Tenetur adipisci officiis iusto velit totam.,C39,4.53
V779,I58,Dicta reiciendis quos.,C39,2.25
V78,I7,Architecto maxime voluptatibus tempora praesentium culpa nostrum.,C78,5.00
V780,I41,Culpa voluptate fugit iure dolor.,C39,4.87
V781,I28,Explicabo tempora ratione mollitia.,C39,3.44
V782,I43,Ratione sequi autem itaque et.,C39,1.02
V783,I47,Consequatur iste numquam magnam commodi cumque sapiente.,C39,1.19
V784,I23,Officiis culpa assumenda inventore magnam.,C40,2.39
V785,I61,Blanditiis alias odio maiores.,C40,3.02
V786,I48,Numquam ducimus iure quos laborum commodi.,C40,3.18
V787,I51,Architecto sapiente iste id doloremque.,C40,3.26
V788,I49,Voluptates unde suscipit dolor nisi.,C40,4.00
V789,I32,Nobis culpa harum nostrum.,C40,4.36
V79,I131,Dignissimos nostrum consectetur accusantium delectus.,C104,1.00
V790,I70,Reiciendis hic sint itaque ab labore.,C40,2.99
V791,I64,Excepturi dicta rem enim.,C40,3.81
V792,I41,Ea rerum fugit similique labore.,C40,1.01
V793,I67,Facilis non porro voluptate dolore.,C40,3.92
V794,I67,Ipsam deserunt laboriosam repellendus quidem ex ut.,C40,2.65
V795,I68,Perspiciatis nobis eius deserunt magni.,C40,4.36
V796,I34,Voluptatum ex impedit esse.,C40,4.83
V797,I54,Excepturi nihil enim facere consequuntur deserunt vero.,C40,4.12
V798,I51,Aliquam aspernatur ad cumque sapiente.,C40,2.35
V799,I65,Amet quo ab rem blanditiis blanditiis doloribus magni.,C40,2.27
V8,I113,Corrupti expedita aliquid at ad.,C119,5.00
V80,I200,Illo necessitatibus modi dolorem.,C166,1.00
V800,I37,Perspiciatis necessitatibus adipisci numquam reiciendis.,C40,1.02
V801,I25,Temporibus voluptatem nobis consequatur sunt corrupti nobis.,C40,2.07
V802,I48,Reprehenderit nam ad quo eaque mollitia tempora tenetur.,C40,1.72
V803,I28,Dolore aspernatur ea temporibus vitae praesentium possimus.,C40,2.16
V804,I54,Voluptas quia qui culpa.,C40,4.91
V805,I26,Laborum cupiditate aperiam accusantium dolor unde ratione ut.,C40,2.25
V806,I68,Pariatur iste quidem placeat fuga ipsum.,C40,2.07
V807,I38,Debitis vitae dolores quibusdam doloribus similique.,C40,1.30
V808,I56,Eveniet reprehenderit nulla.,C41,2.06
V809,I52,Voluptatum cum deserunt laboriosam blanditiis quos suscipit minima.,C41,2.58
V81,I112,Sunt mollitia voluptas repudiandae debitis.,C93,2.00
V810,I26,Eveniet assumenda qui labore eveniet dolore quia.,C41,2.18
V811,I53,Cumque unde quo ab.,C41,3.08
V812,I63,Suscipit tempora dolorum sed magnam vel dicta.,C41,4.07
V813,I62,Laborum incidunt occaecati.,C41,3.73
V814,I59,Enim rerum dolorum mollitia dolore illum.,C41,2.88
V815,I20,Ut consequuntur voluptatibus labore cum repudiandae.,C41,3.06
V816,I23,Odio culpa provident explicabo rerum unde.,C41,1.70
V817,I53,Quas perferendis modi deserunt veniam deserunt quibusdam.,C41,3.55
V818,I24,Veritatis excepturi modi sed temporibus quis est corporis.,C41,3.67
V819,I68,A dolores possimus tempora veniam esse eum.,C41,2.73
V82,I198,Dicta temporibus quidem voluptates commodi est deleniti quidem.,C77,5.00
V820,I62,Dolore id incidunt accusamus veritatis molestias harum.,C41,4.90
V821,I43,Illo labore tempore tempora cum molestias ullam.,C41,1.89
V822,I60,Libero nulla molestiae pariatur.,C41,1.60
V823,I27,Quasi reprehenderit quis atque.,C42,4.57
V824,I48,Iure consectetur necessitatibus repudiandae.,C42,3.62
V825,I59,Quos velit adipisci quo perspiciatis autem.,C42,4.29
V826,I43,Cumque pariatur ullam.,C42,1.12
V827,I65,Nobis expedita molestiae soluta velit similique nesciunt.,C42,2.78
V828,I39,Nulla labore quod aperiam.,C42,2.09
V829,I57,Inventore saepe possimus ab saepe quaerat.,C42,4.03
V83,I146,Hic natus architecto.,C109,4.00
V830,I65,In delectus vel deserunt.,C42,2.79
V831,I54,Dolorem at consequuntur ipsam.,C42,4.39
V832,I27,Ad placeat id accusamus illo.,C42,4.59
V833,I22,Commodi deleniti porro possimus iusto quisquam beatae voluptate.,C42,4.53
V834,I64,Fuga quos aliquid delectus consequatur reprehenderit.,C42,3.66
V835,I59,Fuga sunt tempore esse deleniti ea.,C43,3.25
V836,I22,Amet quo ipsum eum ad dignissimos.,C43,4.15
V837,I60,Eveniet nam soluta repellat a.,C43,4.72
V838,I48,Reiciendis accusamus sapiente totam.,C43,4.59
V839,I27,Libero praesentium voluptatem culpa tenetur repellendus autem.,C43,4.83
V84,I89,Ipsum qui maiores quidem distinctio non illo.,C136,1.00
V840,I51,Modi laudantium ea tempora rerum quisquam.,C43,1.25
V841,I40,Libero occaecati sapiente eligendi.,C43,4.19
V842,I54,Repellat aut eum optio ipsam nam modi.,C43,4.73
V843,I32,Explicabo sit dolore aliquid optio.,C43,1.70
V844,I31,Voluptates suscipit voluptas laborum ea.,C43,3.71
V845,I70,Aliquid voluptatibus exercitationem sint modi quibusdam a.,C43,2.79
V846,I41,Dignissimos totam provident similique rerum id.,C44,3.08
V847,I51,Cum excepturi debitis est perspiciatis.,C44,4.29
V848,I32,Repellat numquam nam suscipit ratione.,C44,4.11
V849,I23,Excepturi dolorum tempore rerum.,C44,2.21
V85,I7,Exercitationem molestias eius velit vitae porro nesciunt.,C94,4.00
V850,I38,Nisi facilis sed eaque libero consequuntur.,C44,4.84
V851,I68,Porro expedita fugit maxime.,C44,4.47
V852,I25,Voluptatibus sed aut vel.,C44,2.88
V853,I54,Officiis voluptatum nostrum rerum alias dolorum.,C44,3.26
V854,I48,Voluptatem soluta reiciendis nam.,C44,4.53
V855,I27,Rerum mollitia similique.,C44,2.19
V856,I20,Et voluptas expedita eum quibusdam excepturi est.,C44,3.27
V857,I70,Optio porro fugit esse debitis reiciendis nemo voluptatibus.,C44,4.92
V858,I58,Voluptates quidem doloremque molestiae sit fugit quam.,C45,3.18
V859,I70,Omnis maxime magnam exercitationem impedit.,C45,1.19
V86,I107,Ducimus doloremque in laudantium ullam culpa mollitia.,C151,2.00
V860,I40,Voluptas doloremque harum alias tenetur laboriosam.,C45,2.76
V861,I67,Error possimus accusamus eligendi libero enim.,C45,3.37
V862,I29,Autem voluptates sequi perferendis voluptates temporibus.,C45,4.92
V863,I27,Magni quam earum quis.,C45,2.38
V864,I27,Harum vel autem laborum laborum animi totam.,C45,4.92
V865,I66,Adipisci eaque dignissimos in.,C45,4.31
V866,I30,Animi corrupti accusamus sequi quidem.,C45,1.76
V867,I50,Harum eius illo.,C45,2.21
V868,I35,Perferendis recusandae aspernatur enim est mollitia libero.,C45,4.33
V869,I24,Suscipit quaerat praesentium cupiditate dolorum facilis ipsa.,C45,1.85
V87,I133,Atque deserunt cumque nam quos quasi fuga.,C26,2.00
V870,I50,Nobis dignissimos impedit repellat.,C45,2.44
V871,I42,Voluptatem nemo qui aspernatur.,C45,4.11
V872,I44,Magni neque sint illum corrupti.,C45,1.86
V873,I60,Repudiandae soluta quia at vel impedit.,C45,2.55
V874,I30,Recusandae facilis reiciendis quas deleniti et nostrum minima.,C45,3.48
V875,I33,Repudiandae doloremque atque veniam error sequi.,C45,4.87
V876,I56,Itaque at occaecati asperiores.,C45,2.01
V877,I32,Dolorem iure fugit nesciunt perferendis.,C45,4.48
V878,I28,Aliquid impedit labore blanditiis quasi.,C45,1.21
V879,I23,Earum ratione illum repellendus nulla.,C45,3.97
V88,I78,Molestiae quasi accusamus eaque eum fugiat illum.,C84,1.00
V880,I52,Commodi repellat at.,C46,2.29
V881,I63,Corrupti amet autem recusandae esse voluptas.,C46,3.08
V882,I24,Qui labore dolore ullam maxime.,C46,3.72
V883,I60,Deleniti voluptate delectus error dolore.,C46,2.30
V884,I37,Velit at tenetur quibusdam repudiandae ratione facilis.,C46,1.04
V885,I34,Blanditiis neque molestias dignissimos adipisci.,C46,2.00
V886,I68,Veniam nihil aliquam labore labore mollitia molestias.,C46,2.36
V887,I45,Voluptatibus vero maxime quidem.,C46,4.64
V888,I31,Perspiciatis quod earum temporibus.,C46,2.33
V889,I59,Placeat odit minus dolorem maiores possimus.,C46,2.25
V89,I38,Adipisci quis voluptatum.,C154,3.00
V890,I32,Eum alias consequuntur qui eveniet nesciunt dolor officiis.,C46,3.21
V891,I40,Quaerat nostrum rerum ea iure accusamus laudantium.,C46,2.88
V892,I22,Officiis sed saepe nisi incidunt.,C46,3.08
V893,I26,Laboriosam animi dicta.,C46,3.31
V894,I57,Tempora dolor quam minima.,C46,1.80
V895,I25,In non fugit voluptas voluptates architecto occaecati dignissimos.,C46,4.91
V896,I58,Ea accusantium veritatis iusto voluptates cupiditate exercitationem.,C46,2.99
V897,I65,Voluptate odit quibusdam sit quis cumque tenetur.,C46,1.27
V898,I26,Dolorem rem dignissimos maiores velit magni.,C46,2.92
V899,I47,Dolorum eveniet sit ipsum nam.,C46,3.60
V9,I5,Dolor laborum velit veniam eum numquam.,C49,5.00
V90,I21,Quam sint ipsum recusandae veritatis dolores.,C35,2.00
V900,I30,Repellendus tempore eveniet dolor dolores a.,C46,4.32
V901,I32,Dolore debitis similique alias reiciendis ipsum.,C46,1.39
V902,I55,Atque aut officiis dolorem illo.,C46,1.88
V903,I38,Quia sunt quasi cumque rerum.,C46,2.67
V904,I48,Earum enim dicta error iusto accusamus distinctio.,C46,4.94
V905,I64,Dignissimos cumque ipsam molestias.,C47,3.61
V906,I37,Dicta porro sit voluptatibus blanditiis.,C47,2.76
V907,I65,Dolorum velit autem voluptatum sapiente.,C47,3.43
V908,I49,Modi officiis quisquam facere.,C47,3.49
V909,I23,Deleniti labore perferendis eos.,C47,4.92
V91,I178,Vero enim voluptas dolor.,C42,4.00
V910,I22,Sed veniam ex nisi pariatur error.,C47,4.97
V911,I29,Iure accusantium veniam hic voluptatibus temporibus ut.,C47,1.63
V912,I67,Voluptatum veritatis praesentium modi doloremque tenetur dolorem.,C47,4.27
V913,I24,Quis modi placeat odit cupiditate eos.,C47,2.51
V914,I31,Amet voluptatum quibusdam labore.,C47,4.80
V915,I23,Beatae mollitia eveniet doloremque.,C47,1.99
V916,I33,Sapiente quisquam architecto repellat sapiente eligendi et repellat.,C47,3.01
V917,I47,Dolores consequuntur tempora officia laudantium cumque.,C47,1.70
V918,I63,Illum magni dolore maxime fugiat.,C47,2.95
V919,I48,Est maxime sint accusantium perspiciatis.,C48,3.48
V92,I137,In beatae ab dolores quia illum asperiores.,C58,2.00
V920,I61,Accusantium maiores quibusdam neque cupiditate.,C48,2.55
V921,I33,Voluptates similique minus quaerat maxime sunt laudantium.,C48,1.05
V922,I46,Ex ullam corporis blanditiis.,C48,3.02
V923,I63,Ea inventore eos ipsam.,C48,1.00
V924,I52,Culpa facilis minima soluta.,C48,3.30
V925,I22,Rerum distinctio mollitia vel quasi iure.,C48,2.03
V926,I56,Culpa corrupti atque vitae quasi.,C48,4.73
V927,I70,Necessitatibus eos nihil illo rerum culpa ea.,C48,2.30
V928,I42,Nihil omnis non ut ducimus impedit omnis.,C48,4.94
V929,I28,Hic recusandae cum sit.,C49,1.44
V93,I139,Fugit odit dignissimos culpa.,C143,5.00
V930,I46,Accusamus saepe perferendis odio.,C49,4.02
V931,I50,Eveniet eveniet accusamus.,C49,1.71
V932,I63,Voluptatum accusantium laudantium architecto voluptatum possimus tempore autem.,C49,1.83
V933,I44,Labore odio illo delectus.,C49,1.17
V934,I39,Unde nihil fuga aliquid.,C49,3.54
V935,I27,Asperiores ex porro deleniti iusto.,C49,1.96
V936,I69,Expedita in sequi facilis voluptatibus odit.,C49,3.74
